language_name,year,count,lag_count,yoy_change
Bicep,2021,45165,53498.0,-0.15576283225541143
Bison,2012,38509346,50754876.0,-0.24126805077801783
Bison,2013,29638629,38509346.0,-0.23035231499387188
Bison,2014,17494823,29638629.0,-0.40972900602116247
Bison,2015,2640025,17494823.0,-0.8490967870895293
Bison,2016,165923,2640025.0,-0.9371509739491103
Bison,2017,106608,165923.0,-0.35748509850954957
Bison,2018,105257,106608.0,-0.012672594927209957
Bison,2019,108338,105257.0,0.029271212365923338
Bison,2020,86252,108338.0,-0.20386198748361606
Bison,2021,19228,86252.0,-0.7770718360153968
BitBake,2012,204782,124017.0,0.6512413620713289
BitBake,2013,168283,204782.0,-0.17823343848580442
BitBake,2014,174644,168283.0,0.03779942121307567
BitBake,2015,151065,174644.0,-0.13501179542383368
BitBake,2016,115162,151065.0,-0.23766590540495813
BitBake,2017,82633,115162.0,-0.28246296521422
BitBake,2018,56718,82633.0,-0.3136156257185386
BitBake,2019,48261,56718.0,-0.14910610388236534
BitBake,2020,43462,48261.0,-0.09943846998611716
BitBake,2021,28323,43462.0,-0.34832727440062583
Blade,2012,9748,6602.0,0.47652226598000613
Blade,2013,41565,9748.0,3.263951579811243
Blade,2014,49295,41565.0,0.18597377601347298
Blade,2015,73759,49295.0,0.496277512932346
Blade,2016,95852,73759.0,0.29952954893640094
Blade,2017,105360,95852.0,0.09919459166214573
Blade,2018,92990,105360.0,-0.11740698557327256
Blade,2019,82594,92990.0,-0.11179696741585121
Blade,2020,89680,82594.0,0.08579315688790956
Blade,2021,64860,89680.0,-0.2767618198037467
BlitzBasic,2012,94609,79902.0,0.18406297714700504
BlitzBasic,2013,81507,94609.0,-0.13848576773879862
BlitzBasic,2014,83743,81507.0,0.02743322659403491
BlitzBasic,2015,68676,83743.0,-0.1799195156610105
BlitzBasic,2016,55261,68676.0,-0.19533752693808604
BlitzBasic,2017,50479,55261.0,-0.08653480754962817
BlitzBasic,2018,44449,50479.0,-0.11945561520632342
BlitzBasic,2019,43046,44449.0,-0.0315642646628721
BlitzBasic,2020,43500,43046.0,0.010546856850810693
BlitzBasic,2021,29376,43500.0,-0.32468965517241377
BlitzMax,2012,4804,2607.0,0.8427311085538933
BlitzMax,2013,2422,4804.0,-0.4958368026644463
BlitzMax,2014,4956,2422.0,1.046242774566474
BlitzMax,2015,2786,4956.0,-0.4378531073446328
BlitzMax,2016,1136,2786.0,-0.5922469490308686
BlitzMax,2017,515,1136.0,-0.5466549295774648
BlitzMax,2018,227,515.0,-0.5592233009708738
BlitzMax,2019,455,227.0,1.0044052863436121
BlitzMax,2020,371,455.0,-0.18461538461538463
BlitzMax,2021,555,371.0,0.49595687331536387
Bluespec,2012,981,726.0,0.35123966942148765
Bluespec,2013,5971,981.0,5.08664627930683
Bluespec,2014,21467,5971.0,2.595210182548987
Bluespec,2015,13339,21467.0,-0.37862766106116363
Bluespec,2016,6279,13339.0,-0.5292750581003074
Bluespec,2017,1211,6279.0,-0.8071348940914158
Bluespec,2018,1461,1211.0,0.20644095788604466
Bluespec,2019,986,1461.0,-0.32511978097193706
Bluespec,2020,437,986.0,-0.5567951318458417
